sample_1	sample_2	distance	host	platform	Vregion	workflow	method	db	DNA_isolation_method	sample_nr	sample_name	library
1114	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_Illumina_V1_V3_EMU_EMUdb_Z_3	0.535193777863021	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1115	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	0.725773525045941	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1116	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_Illumina_V3_V4_EMU_EMUdb_I_2	0.792024369028505	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1117	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_PacBio_V1_V9_EMU_EMUdb_MN_3	0.853480600974415	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1118	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_Illumina_V3_V4_EMU_EMUdb_Z_2	0.782640618766156	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1119	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_ONT_V1_V9_EMU_EMUdb_Z_2	0.748478533434419	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1120	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_ONT_V1_V9_EMU_EMUdb_MN_1	0.965813091934959	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1121	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_Illumina_V1_V3_EMU_EMUdb_I_1	0.160367373547571	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1122	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_Illumina_V1_V3_EMU_EMUdb_Z_1	0.709058836154857	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1123	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_Illumina_V1_V3_EMU_EMUdb_MN_1	0.334233637770694	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1124	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_PacBio_V1_V9_EMU_EMUdb_I_1	0.829684960777743	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1125	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_Illumina_V1_V2_EMU_EMUdb_MN_4	0.774677873479521	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1126	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_Illumina_V1_V3_EMU_EMUdb_Q_4	0.999487597898363	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1127	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_ONT_V1_V9_EMU_EMUdb_MN_4	0.439363009913497	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1128	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_Illumina_V3_V4_EMU_EMUdb_Z_4	0.746023984848929	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1129	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_ONT_V1_V9_EMU_EMUdb_MN_3	0.477742828310249	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1130	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	0.756930195408789	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1131	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_Illumina_V1_V3_EMU_EMUdb_I_2	0.855667086125662	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1132	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_PacBio_V1_V9_EMU_EMUdb_Z_2	0.861008794185397	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1133	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_Illumina_V1_V2_EMU_EMUdb_Z_2	0.803146696883215	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1134	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_Illumina_V3_V4_EMU_EMUdb_I_1	0.714754194551565	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1135	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_Illumina_V1_V3_EMU_EMUdb_Q_2	0.76406210856719	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1136	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_Illumina_V1_V2_EMU_EMUdb_MN_2	0.780057198660714	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1137	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_Illumina_V1_V3_EMU_EMUdb_Z_4	0.959412543879636	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1138	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_PacBio_V1_V9_EMU_EMUdb_Z_4	0.872120298540388	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1139	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	0.941954886068791	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1140	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	0.760981480012827	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1141	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_Illumina_V1_V3_EMU_EMUdb_MN_4	0.467628847806447	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1142	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_Illumina_V1_V2_EMU_EMUdb_MN_1	0.714406884368916	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1143	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	0.99792837535003	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1144	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	0	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1145	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_Illumina_V1_V3_EMU_EMUdb_Z_2	0.765472493730418	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1146	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	0.887157653842153	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1147	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_Illumina_V1_V2_EMU_EMUdb_MN_3	0.67001393610232	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1148	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_Illumina_V3_V4_EMU_EMUdb_MN_4	0.804466283935001	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1149	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_PacBio_V1_V9_EMU_EMUdb_I_2	0.862933746416419	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1150	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_Illumina_V1_V2_EMU_EMUdb_Z_1	0.786810917892593	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1151	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_PacBio_V1_V9_EMU_EMUdb_MN_4	0.656296315472685	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1152	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	Toti_PacBio_V1_V9_EMU_EMUdb_MN_2	0.8973233448671	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	2	MN2	V1_V3_Illumina
1153	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V3_V4_EMU_EMUdb_I_2	0.98719590268886	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1154	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V3_V4_EMU_EMUdb_I_3	0.984335555699398	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1155	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V1_V2_EMU_EMUdb_Z_4	0.990931261855298	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1156	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V1_V3_EMU_EMUdb_Z_4	0.912091855041263	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1157	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_ONT_V1_V9_EMU_EMUdb_Z_3	0.999525996491218	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1158	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V3_V4_EMU_EMUdb_MN_3	0.989477786438036	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1159	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V1_V3_EMU_EMUdb_I_3	0.99785589851253	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1160	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_ONT_V1_V9_EMU_EMUdb_Z_2	0.999644726609183	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1161	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_ONT_V1_V9_EMU_EMUdb_Z_1	0.999516895404909	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1162	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V1_V3_EMU_EMUdb_Q_3	0.995467965473795	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1163	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V1_V2_EMU_EMUdb_MN_2	0.985246049119861	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1164	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V1_V3_EMU_EMUdb_MN_1	0.998774487048556	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1165	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V3_V4_EMU_EMUdb_I_4	0.986856694702112	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1166	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V1_V3_EMU_EMUdb_I_4	0.795018374846876	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1167	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V3_V4_EMU_EMUdb_MN_4	0.985632434633394	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1168	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V1_V3_EMU_EMUdb_Z_3	0.996634138704796	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1169	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_PacBio_V1_V9_EMU_EMUdb_Z_3	0.973997583846287	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1170	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V1_V2_EMU_EMUdb_Z_3	0.989395724625484	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1171	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_PacBio_V1_V9_EMU_EMUdb_MN_3	0.978335233751425	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1172	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V1_V3_EMU_EMUdb_I_2	0.974293573393348	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1173	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V1_V2_EMU_EMUdb_Z_2	0.983895058120657	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1174	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V3_V4_EMU_EMUdb_I_1	0.99086039629921	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1175	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_PacBio_V1_V9_EMU_EMUdb_Z_1	0.98789657069503	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1176	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V1_V3_EMU_EMUdb_I_1	0.998045993727789	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1177	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	0.990278512769252	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1178	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_PacBio_V1_V9_EMU_EMUdb_Z_4	0.975398829027233	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1179	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V1_V3_EMU_EMUdb_Q_1	0.998423627190898	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1180	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V1_V3_EMU_EMUdb_Q_4	0.81437125748503	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1181	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_ONT_V1_V9_EMU_EMUdb_Z_4	0.999542487306812	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1182	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V1_V3_EMU_EMUdb_MN_4	0.999183844398559	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1183	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	0.988348851947545	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1184	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_ONT_V1_V9_EMU_EMUdb_MN_3	0.998854937551687	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1185	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	0.986736756975334	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1186	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_PacBio_V1_V9_EMU_EMUdb_Z_2	0.977721568245938	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1187	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	0.991348530623455	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1188	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V1_V3_EMU_EMUdb_Q_2	0.998572883670431	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1189	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_PacBio_V1_V9_EMU_EMUdb_MN_2	0.96862960924601	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1190	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V1_V3_EMU_EMUdb_Z_1	0.988351074512954	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1191	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_ONT_V1_V9_EMU_EMUdb_I_1	0.998976577092594	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1192	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V3_V4_EMU_EMUdb_Z_1	0.987976052724254	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1193	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	0.945192307692308	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1194	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V1_V2_EMU_EMUdb_MN_4	0.985952088627473	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1195	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_PacBio_V1_V9_EMU_EMUdb_MN_4	0.991410447627091	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1196	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_ONT_V1_V9_EMU_EMUdb_I_4	0.999115265447339	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1197	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	0.986462143130084	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1198	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V3_V4_EMU_EMUdb_Z_4	0.990749756572541	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1199	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V3_V4_EMU_EMUdb_Z_3	0.98846330219873	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1200	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	0.97101082346984	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1201	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_PacBio_V1_V9_EMU_EMUdb_I_1	0.981033625973165	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1202	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	0.99792837535003	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1203	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_ONT_V1_V9_EMU_EMUdb_I_2	0.999839384208012	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1204	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V1_V2_EMU_EMUdb_Z_1	0.985007046688057	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1205	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V1_V2_EMU_EMUdb_MN_1	0.989194584273564	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1206	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V1_V2_EMU_EMUdb_I_1	0.987909150027698	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1207	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_ONT_V1_V9_EMU_EMUdb_MN_4	0.998660480920021	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1208	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V1_V3_EMU_EMUdb_Z_2	0.984822592324403	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1209	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V1_V2_EMU_EMUdb_MN_3	0.990733676943974	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1210	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	0	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1211	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_ONT_V1_V9_EMU_EMUdb_MN_2	0.999356921588874	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1212	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_ONT_V1_V9_EMU_EMUdb_I_3	0.999378743729273	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1213	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V3_V4_EMU_EMUdb_Z_2	0.989041828143793	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1214	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_ONT_V1_V9_EMU_EMUdb_MN_1	0.913229322504809	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1215	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_Illumina_V1_V2_EMU_EMUdb_I_2	0.982625413892548	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1216	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	Toti_PacBio_V1_V9_EMU_EMUdb_I_2	0.975958005249344	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	3	MN3	V1_V3_Illumina
1217	Toti_Illumina_V1_V3_EMU_EMUdb_MN_4	Toti_Illumina_V1_V3_EMU_EMUdb_Q_4	0.999801249680853	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	4	MN4	V1_V3_Illumina
1218	Toti_Illumina_V1_V3_EMU_EMUdb_MN_4	Toti_ONT_V1_V9_EMU_EMUdb_Z_3	0.525235854633154	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	4	MN4	V1_V3_Illumina
1219	Toti_Illumina_V1_V3_EMU_EMUdb_MN_4	Toti_Illumina_V1_V3_EMU_EMUdb_Q_3	0.849502767373541	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	4	MN4	V1_V3_Illumina
1220	Toti_Illumina_V1_V3_EMU_EMUdb_MN_4	Toti_ONT_V1_V9_EMU_EMUdb_Z_1	0.509731689317927	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	4	MN4	V1_V3_Illumina
1221	Toti_Illumina_V1_V3_EMU_EMUdb_MN_4	Toti_Illumina_V1_V3_EMU_EMUdb_I_4	0.993355704493433	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	4	MN4	V1_V3_Illumina
1222	Toti_Illumina_V1_V3_EMU_EMUdb_MN_4	Toti_Illumina_V1_V3_EMU_EMUdb_Z_3	0.670412374838456	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	4	MN4	V1_V3_Illumina
1223	Toti_Illumina_V1_V3_EMU_EMUdb_MN_4	Toti_PacBio_V1_V9_EMU_EMUdb_Z_4	0.948480747207639	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	4	MN4	V1_V3_Illumina
1224	Toti_Illumina_V1_V3_EMU_EMUdb_MN_4	Toti_Illumina_V1_V2_EMU_EMUdb_Z_4	0.869737755038725	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	4	MN4	V1_V3_Illumina
1225	Toti_Illumina_V1_V3_EMU_EMUdb_MN_4	Toti_Illumina_V3_V4_EMU_EMUdb_Z_4	0.868337582743295	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	4	MN4	V1_V3_Illumina
1226	Toti_Illumina_V1_V3_EMU_EMUdb_MN_4	Toti_Illumina_V1_V3_EMU_EMUdb_I_3	0.479488005688826	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	4	MN4	V1_V3_Illumina
1227	Toti_Illumina_V1_V3_EMU_EMUdb_MN_4	Toti_Illumina_V1_V3_EMU_EMUdb_MN_4	0	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	4	MN4	V1_V3_Illumina
1228	Toti_Illumina_V1_V3_EMU_EMUdb_MN_4	Toti_PacBio_V1_V9_EMU_EMUdb_MN_3	0.940314255610172	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	4	MN4	V1_V3_Illumina
1229	Toti_Illumina_V1_V3_EMU_EMUdb_MN_4	Toti_Illumina_V1_V3_EMU_EMUdb_I_1	0.434399947934745	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	4	MN4	V1_V3_Illumina
1230	Toti_Illumina_V1_V3_EMU_EMUdb_MN_4	Toti_Illumina_V1_V3_EMU_EMUdb_I_2	0.941467729774337	Toti	Illumina	V1_V3	EMU	NA	EMUdb	MN	4	MN4	V1_V3_Illumina
